Pt2Te2-CH-NM,Pt2Te2-CH-NM
Pt2Cl2-GaSe-NM,Pt2Cl2-GaSe-NM
Pt2Br2-CH-NM,Pt2Br2-CH-NM
Pt2I2-CH-NM,Pt2I2-CH-NM
Au2Se2-CH-NM,Au2Se2-CH-NM
Au2Te2-CH-NM,Au2Te2-CH-NM
Au2Br2-CH-NM,Au2Br2-CH-NM
Au2I2-CH-NM,Au2I2-CH-NM
Hg2Se2-CH-NM,Hg2Se2-CH-NM
Hg2Te2-CH-NM,Hg2Te2-CH-NM
Hg2F2-CH-NM,Hg2F2-CH-NM
Hg2Cl2-CH-NM,Hg2Cl2-CH-NM
Hg2Br2-CH-NM,Hg2Br2-CH-NM
Hg2I2-GaSe-NM,Hg2I2-GaSe-NM
Tl2Se2-CH-NM,Tl2Se2-CH-NM
Tl2Te2-CH-NM,Tl2Te2-CH-NM
Tl2Cl2-CH-NM,Tl2Cl2-CH-NM
Tl2Br2-ISb-NM,Tl2Br2-ISb-NM
Tl2I2-CH-NM,Tl2I2-CH-NM
Pb2Te2-CH-NM,Pb2Te2-CH-NM
Pb2F2-CH-NM,Pb2F2-CH-NM
Pb2Cl2-CH-NM,Pb2Cl2-CH-NM
Pb2Br2-CH-NM,Pb2Br2-CH-NM
Pb2I2-ISb-NM,Pb2I2-ISb-NM
Bi2S2-CH-NM,Bi2S2-CH-NM
Bi2Se2-CH-NM,Bi2Se2-CH-NM
Bi2Te2-CH-NM,Bi2Te2-CH-NM
Bi2F2-CH-NM,Bi2F2-CH-NM
Bi2Cl2-CH-NM,Bi2Cl2-CH-NM
Bi2Br2-CH-NM,Bi2Br2-CH-NM
Bi2I2-CH-NM,Bi2I2-CH-NM
Fe2Br2-FeSe-FM,Fe2Br2-FeSe-FM
Fe2Br2-FeSe-AFM,Fe2Br2-FeSe-AFM
Co2O2-PbSe-AFM,Co2O2-PbSe-AFM
Co2O2-FeSe-FM,Co2O2-FeSe-FM
Co2S2-FeSe-FM,Co2S2-FeSe-FM
Co2Se2-FeSe-FM,Co2Se2-FeSe-FM
Co2Se2-FeSe-NM,Co2Se2-FeSe-NM
Co2Te2-FeSe-NM,Co2Te2-FeSe-NM
Cr2O2-FeSe-AFM,Cr2O2-FeSe-AFM
Cr2O2-FeSe-FM,Cr2O2-FeSe-FM
Cr2S2-FeSe-AFM,Cr2S2-FeSe-AFM
Cr2S2-FeSe-FM,Cr2S2-FeSe-FM
Cr2Se2-FeSe-AFM,Cr2Se2-FeSe-AFM
Cr2Se2-FeSe-FM,Cr2Se2-FeSe-FM
Cr2Te2-FeSe-AFM,Cr2Te2-FeSe-AFM
Cr2Te2-FeSe-FM,Cr2Te2-FeSe-FM
Fe2O2-PbSe-AFM,Fe2O2-PbSe-AFM
Fe2S2-FeSe-NM,Fe2S2-FeSe-NM
Fe2Se2-FeSe-AFM,Fe2Se2-FeSe-AFM
Fe2Te2-FeSe-AFM,Fe2Te2-FeSe-AFM
Fe2Te2-FeSe-FM,Fe2Te2-FeSe-FM
Hf2O2-FeSe-NM,Hf2O2-FeSe-NM
Hf2S2-FeSe-NM,Hf2S2-FeSe-NM
Hf2Se2-FeSe-NM,Hf2Se2-FeSe-NM
Hf2Te2-FeSe-NM,Hf2Te2-FeSe-NM
Ir2O2-FeSe-FM,Ir2O2-FeSe-FM
Ir2O2-FeSe-NM,Ir2O2-FeSe-NM
Ir2S2-FeSe-NM,Ir2S2-FeSe-NM
Ir2Se2-FeSe-NM,Ir2Se2-FeSe-NM
Ir2Te2-FeSe-NM,Ir2Te2-FeSe-NM
Mn2O2-FeSe-AFM,Mn2O2-FeSe-AFM
Mn2O2-FeSe-FM,Mn2O2-FeSe-FM
Mn2S2-FeSe-AFM,Mn2S2-FeSe-AFM
Mn2S2-FeSe-FM,Mn2S2-FeSe-FM
Mn2Se2-FeSe-AFM,Mn2Se2-FeSe-AFM
Mn2Se2-FeSe-FM,Mn2Se2-FeSe-FM
Mn2Te2-FeSe-AFM,Mn2Te2-FeSe-AFM
Mn2Te2-FeSe-FM,Mn2Te2-FeSe-FM
Mo2O2-FeSe-NM,Mo2O2-FeSe-NM
Mo2S2-FeSe-NM,Mo2S2-FeSe-NM
Mo2Se2-FeSe-NM,Mo2Se2-FeSe-NM
Mo2Te2-FeSe-NM,Mo2Te2-FeSe-NM
Nb2O2-FeSe-NM,Nb2O2-FeSe-NM
Nb2S2-FeSe-NM,Nb2S2-FeSe-NM
Nb2Se2-FeSe-NM,Nb2Se2-FeSe-NM
Nb2Te2-FeSe-NM,Nb2Te2-FeSe-NM
Ni2O2-PbSe-AFM,Ni2O2-PbSe-AFM
Ni2O2-PbSe-FM,Ni2O2-PbSe-FM
Ni2S2-FeSe-NM,Ni2S2-FeSe-NM
Ni2Se2-FeSe-NM,Ni2Se2-FeSe-NM
Ni2Te2-FeSe-FM,Ni2Te2-FeSe-FM
Ni2Te2-FeSe-NM,Ni2Te2-FeSe-NM
Os2O2-FeSe-NM,Os2O2-FeSe-NM
Os2S2-FeSe-NM,Os2S2-FeSe-NM
Os2Se2-FeSe-NM,Os2Se2-FeSe-NM
Os2Te2-FeSe-NM,Os2Te2-FeSe-NM
Pb2O2-FeSe-NM,Pb2O2-FeSe-NM
Pb2S2-FeSe-NM,Pb2S2-FeSe-NM
Pb2Se2-FeSe-NM,Pb2Se2-FeSe-NM
Pb2Te2-FeSe-NM,Pb2Te2-FeSe-NM
Pt2O2-FeSe-NM,Pt2O2-FeSe-NM
Pt2S2-FeSe-NM,Pt2S2-FeSe-NM
Pt2Se2-FeSe-NM,Pt2Se2-FeSe-NM
Pt2Te2-FeSe-NM,Pt2Te2-FeSe-NM
Re2O2-FeSe-NM,Re2O2-FeSe-NM
Re2S2-FeSe-NM,Re2S2-FeSe-NM
Re2Se2-FeSe-NM,Re2Se2-FeSe-NM
Re2Te2-FeSe-NM,Re2Te2-FeSe-NM
Rh2O2-FeSe-NM,Rh2O2-FeSe-NM
Rh2S2-FeSe-FM,Rh2S2-FeSe-FM
Rh2S2-FeSe-NM,Rh2S2-FeSe-NM
Rh2Se2-FeSe-NM,Rh2Se2-FeSe-NM
Rh2Te2-FeSe-NM,Rh2Te2-FeSe-NM
Ru2O2-FeSe-NM,Ru2O2-FeSe-NM
Ru2S2-FeSe-NM,Ru2S2-FeSe-NM
Ru2Se2-FeSe-NM,Ru2Se2-FeSe-NM
Ru2Te2-FeSe-NM,Ru2Te2-FeSe-NM
Sc2O2-FeSe-NM,Sc2O2-FeSe-NM
Sc2S2-FeSe-NM,Sc2S2-FeSe-NM
Sc2Se2-FeSe-NM,Sc2Se2-FeSe-NM
Sc2Te2-FeSe-NM,Sc2Te2-FeSe-NM
Ta2O2-FeSe-NM,Ta2O2-FeSe-NM
Ta2S2-FeSe-NM,Ta2S2-FeSe-NM
Ta2Se2-FeSe-NM,Ta2Se2-FeSe-NM
Ta2Te2-FeSe-NM,Ta2Te2-FeSe-NM
Ti2O2-FeSe-NM,Ti2O2-FeSe-NM
Ti2S2-FeSe-NM,Ti2S2-FeSe-NM
Ti2Se2-FeSe-NM,Ti2Se2-FeSe-NM
Ti2Te2-FeSe-FM,Ti2Te2-FeSe-FM
Ti2Te2-FeSe-NM,Ti2Te2-FeSe-NM
V2O2-FeSe-NM,V2O2-FeSe-NM
V2S2-FeSe-FM,V2S2-FeSe-FM
V2S2-FeSe-NM,V2S2-FeSe-NM
V2Se2-FeSe-FM,V2Se2-FeSe-FM
V2Se2-FeSe-NM,V2Se2-FeSe-NM
V2Te2-FeSe-AFM,V2Te2-FeSe-AFM
V2Te2-FeSe-NM,V2Te2-FeSe-NM
W2O2-FeSe-NM,W2O2-FeSe-NM
W2S2-FeSe-NM,W2S2-FeSe-NM
W2Se2-FeSe-NM,W2Se2-FeSe-NM
W2Te2-FeSe-NM,W2Te2-FeSe-NM
Zr2O2-FeSe-NM,Zr2O2-FeSe-NM
Zr2S2-FeSe-NM,Zr2S2-FeSe-NM
Zr2Se2-FeSe-NM,Zr2Se2-FeSe-NM
Zr2Te2-FeSe-NM,Zr2Te2-FeSe-NM
Fe2I2-FeSe-FM,Fe2I2-FeSe-FM
Fe2I2-FeSe-AFM,Fe2I2-FeSe-AFM
Ca2F2-PbSe-NM,Ca2F2-PbSe-NM
Ca2Br2-FeSe-NM,Ca2Br2-FeSe-NM
Sc2F2-FeSe-NM,Sc2F2-FeSe-NM
Sc2Br2-FeSe-FM,Sc2Br2-FeSe-FM
Ti2F2-FeSe-NM,Ti2F2-FeSe-NM
Ti2I2-FeSe-NM,Ti2I2-FeSe-NM
V2Cl2-FeSe-FM,V2Cl2-FeSe-FM
V2Cl2-FeSe-NM,V2Cl2-FeSe-NM
V2Cl2-FeSe-AFM,V2Cl2-FeSe-AFM
V2I2-FeSe-FM,V2I2-FeSe-FM
V2I2-FeSe-NM,V2I2-FeSe-NM
Cr2Cl2-FeSe-FM,Cr2Cl2-FeSe-FM
Cr2Cl2-FeSe-AFM,Cr2Cl2-FeSe-AFM
Mn2F2-FeSe-FM,Mn2F2-FeSe-FM
Mn2F2-FeSe-AFM,Mn2F2-FeSe-AFM
Mn2Br2-FeSe-FM,Mn2Br2-FeSe-FM
Mn2Br2-FeSe-AFM,Mn2Br2-FeSe-AFM
Fe2Cl2-FeSe-FM,Fe2Cl2-FeSe-FM
Fe2Cl2-FeSe-AFM,Fe2Cl2-FeSe-AFM
K2Br2-FeSe-NM,K2Br2-FeSe-NM
Ca2Cl2-FeSe-NM,Ca2Cl2-FeSe-NM
Ca2I2-FeSe-FM,Ca2I2-FeSe-FM
Sc2I2-FeSe-FM,Sc2I2-FeSe-FM
Ti2Cl2-FeSe-NM,Ti2Cl2-FeSe-NM
V2F2-FeSe-FM,V2F2-FeSe-FM
V2F2-FeSe-AFM,V2F2-FeSe-AFM
V2Br2-FeSe-FM,V2Br2-FeSe-FM
V2Br2-FeSe-NM,V2Br2-FeSe-NM
Cr2F2-FeSe-FM,Cr2F2-FeSe-FM
Cr2F2-FeSe-AFM,Cr2F2-FeSe-AFM
Cr2Br2-FeSe-FM,Cr2Br2-FeSe-FM
Cr2Br2-FeSe-AFM,Cr2Br2-FeSe-AFM
Mn2Cl2-FeSe-FM,Mn2Cl2-FeSe-FM
Mn2Cl2-FeSe-AFM,Mn2Cl2-FeSe-AFM
Mn2I2-FeSe-FM,Mn2I2-FeSe-FM
Mn2I2-FeSe-AFM,Mn2I2-FeSe-AFM
Co2F2-FeSe-FM,Co2F2-FeSe-FM
Co2F2-FeSe-AFM,Co2F2-FeSe-AFM
Fe2F2-FeSe-FM,Fe2F2-FeSe-FM
Fe2F2-FeSe-AFM,Fe2F2-FeSe-AFM
Nb2Br2-FeSe-NM,Nb2Br2-FeSe-NM
K2F2-FeSe-NM,K2F2-FeSe-NM
K2Cl2-FeSe-NM,K2Cl2-FeSe-NM
K2I2-FeSe-NM,K2I2-FeSe-NM
Ti2Br2-FeSe-NM,Ti2Br2-FeSe-NM
Cr2I2-FeSe-FM,Cr2I2-FeSe-FM
Cr2I2-FeSe-AFM,Cr2I2-FeSe-AFM
Co2Cl2-FeSe-FM,Co2Cl2-FeSe-FM
Co2Cl2-FeSe-AFM,Co2Cl2-FeSe-AFM
Co2Br2-FeSe-FM,Co2Br2-FeSe-FM
Co2Br2-FeSe-AFM,Co2Br2-FeSe-AFM
Co2I2-FeSe-FM,Co2I2-FeSe-FM
Ni2F2-FeSe-FM,Ni2F2-FeSe-FM
Ni2F2-FeSe-AFM,Ni2F2-FeSe-AFM
Ni2Cl2-FeSe-FM,Ni2Cl2-FeSe-FM
Ni2Cl2-FeSe-AFM,Ni2Cl2-FeSe-AFM
Ni2Br2-FeSe-FM,Ni2Br2-FeSe-FM
Ni2Br2-FeSe-AFM,Ni2Br2-FeSe-AFM
Ni2I2-FeSe-FM,Ni2I2-FeSe-FM
Cu2F2-FeSe-NM,Cu2F2-FeSe-NM
Cu2Cl2-FeSe-NM,Cu2Cl2-FeSe-NM
Cu2Br2-FeSe-NM,Cu2Br2-FeSe-NM
Cu2I2-FeSe-NM,Cu2I2-FeSe-NM
Zn2F2-FeSe-NM,Zn2F2-FeSe-NM
Zn2Cl2-FeSe-NM,Zn2Cl2-FeSe-NM
Zn2Br2-FeSe-NM,Zn2Br2-FeSe-NM
Zn2I2-FeSe-FM,Zn2I2-FeSe-FM
Zn2I2-FeSe-NM,Zn2I2-FeSe-NM
Ga2Cl2-FeSe-NM,Ga2Cl2-FeSe-NM
Ga2Br2-FeSe-NM,Ga2Br2-FeSe-NM
Ga2I2-FeSe-NM,Ga2I2-FeSe-NM
Br2Ge2-FeSe-NM,Br2Ge2-FeSe-NM
Ge2I2-FeSe-NM,Ge2I2-FeSe-NM
Rb2F2-FeSe-NM,Rb2F2-FeSe-NM
Rb2Cl2-FeSe-NM,Rb2Cl2-FeSe-NM
Rb2Br2-FeSe-NM,Rb2Br2-FeSe-NM
Rb2I2-FeSe-NM,Rb2I2-FeSe-NM
Sr2F2-PbSe-NM,Sr2F2-PbSe-NM
Sr2Br2-FeSe-NM,Sr2Br2-FeSe-NM
Sr2I2-FeSe-FM,Sr2I2-FeSe-FM
Y2F2-FeSe-NM,Y2F2-FeSe-NM
Y2Cl2-FeSe-FM,Y2Cl2-FeSe-FM
Y2Br2-FeSe-FM,Y2Br2-FeSe-FM
Y2I2-FeSe-FM,Y2I2-FeSe-FM
Zr2F2-FeSe-NM,Zr2F2-FeSe-NM
Zr2Cl2-FeSe-NM,Zr2Cl2-FeSe-NM
Zr2Br2-FeSe-NM,Zr2Br2-FeSe-NM
Zr2I2-FeSe-NM,Zr2I2-FeSe-NM
Nb2F2-FeSe-NM,Nb2F2-FeSe-NM
Nb2Cl2-FeSe-FM,Nb2Cl2-FeSe-FM
Nb2Cl2-FeSe-NM,Nb2Cl2-FeSe-NM
Nb2Cl2-FeSe-AFM,Nb2Cl2-FeSe-AFM
Nb2I2-FeSe-FM,Nb2I2-FeSe-FM
Nb2I2-FeSe-NM,Nb2I2-FeSe-NM
Mo2F2-FeSe-AFM,Mo2F2-FeSe-AFM
Mo2Cl2-FeSe-NM,Mo2Cl2-FeSe-NM
Mo2Cl2-FeSe-AFM,Mo2Cl2-FeSe-AFM
Mo2Br2-FeSe-NM,Mo2Br2-FeSe-NM
Mo2Br2-FeSe-AFM,Mo2Br2-FeSe-AFM
Mo2I2-FeSe-NM,Mo2I2-FeSe-NM
Mo2I2-FeSe-AFM,Mo2I2-FeSe-AFM
Ru2F2-FeSe-NM,Ru2F2-FeSe-NM
Ru2Cl2-FeSe-NM,Ru2Cl2-FeSe-NM
Ru2Br2-FeSe-FM,Ru2Br2-FeSe-FM
Ru2Br2-FeSe-NM,Ru2Br2-FeSe-NM
Ru2I2-FeSe-NM,Ru2I2-FeSe-NM
Rh2F2-FeSe-FM,Rh2F2-FeSe-FM
Rh2Cl2-FeSe-FM,Rh2Cl2-FeSe-FM
Rh2Br2-FeSe-FM,Rh2Br2-FeSe-FM
Rh2I2-FeSe-NM,Rh2I2-FeSe-NM
Pd2F2-FeSe-NM,Pd2F2-FeSe-NM
Pd2Cl2-FeSe-NM,Pd2Cl2-FeSe-NM
Pd2Br2-FeSe-FM,Pd2Br2-FeSe-FM
Pd2Br2-FeSe-NM,Pd2Br2-FeSe-NM
Pd2I2-FeSe-FM,Pd2I2-FeSe-FM
Ag2F2-FeSe-NM,Ag2F2-FeSe-NM
Ag2Cl2-FeSe-NM,Ag2Cl2-FeSe-NM
Ag2Br2-FeSe-NM,Ag2Br2-FeSe-NM
Ag2I2-FeSe-NM,Ag2I2-FeSe-NM
Cd2F2-FeSe-NM,Cd2F2-FeSe-NM
Cd2Cl2-FeSe-NM,Cd2Cl2-FeSe-NM
Cd2Br2-FeSe-NM,Cd2Br2-FeSe-NM
Cd2I2-FeSe-NM,Cd2I2-FeSe-NM
In2Cl2-FeSe-NM,In2Cl2-FeSe-NM
In2Br2-FeSe-NM,In2Br2-FeSe-NM
In2I2-FeSe-NM,In2I2-FeSe-NM
Sn2Cl2-FeSe-NM,Sn2Cl2-FeSe-NM
Sn2Br2-FeSe-NM,Sn2Br2-FeSe-NM
Sn2I2-FeSe-NM,Sn2I2-FeSe-NM
Cl2Sb2-FeSe-NM,Cl2Sb2-FeSe-NM
Br2Sb2-FeSe-NM,Br2Sb2-FeSe-NM
I2Sb2-FeSe-NM,I2Sb2-FeSe-NM
Cs2F2-FeSe-NM,Cs2F2-FeSe-NM
Cs2Cl2-FeSe-NM,Cs2Cl2-FeSe-NM
Cs2Br2-FeSe-NM,Cs2Br2-FeSe-NM
Ba2Cl2-FeSe-NM,Ba2Cl2-FeSe-NM
Ba2Br2-FeSe-NM,Ba2Br2-FeSe-NM
Ba2I2-FeSe-NM,Ba2I2-FeSe-NM
Hf2F2-FeSe-NM,Hf2F2-FeSe-NM
Hf2Cl2-FeSe-NM,Hf2Cl2-FeSe-NM
Hf2Br2-FeSe-NM,Hf2Br2-FeSe-NM
Hf2I2-FeSe-NM,Hf2I2-FeSe-NM
Ta2F2-FeSe-NM,Ta2F2-FeSe-NM
Ta2Cl2-FeSe-FM,Ta2Cl2-FeSe-FM
Ta2Cl2-FeSe-NM,Ta2Cl2-FeSe-NM
Ta2Br2-FeSe-NM,Ta2Br2-FeSe-NM
Ta2I2-FeSe-NM,Ta2I2-FeSe-NM
W2F2-FeSe-NM,W2F2-FeSe-NM
W2Cl2-FeSe-NM,W2Cl2-FeSe-NM
W2Br2-FeSe-NM,W2Br2-FeSe-NM
W2I2-FeSe-NM,W2I2-FeSe-NM
Re2F2-FeSe-NM,Re2F2-FeSe-NM
Re2F2-FeSe-AFM,Re2F2-FeSe-AFM
Re2Cl2-FeSe-NM,Re2Cl2-FeSe-NM
Re2Br2-FeSe-NM,Re2Br2-FeSe-NM
Re2I2-FeSe-NM,Re2I2-FeSe-NM
Os2F2-FeSe-NM,Os2F2-FeSe-NM
Os2Cl2-FeSe-NM,Os2Cl2-FeSe-NM
Os2Br2-FeSe-NM,Os2Br2-FeSe-NM
Os2I2-FeSe-NM,Os2I2-FeSe-NM
Ir2F2-FeSe-NM,Ir2F2-FeSe-NM
Ir2Cl2-FeSe-NM,Ir2Cl2-FeSe-NM
Ir2Br2-FeSe-NM,Ir2Br2-FeSe-NM
Ir2I2-FeSe-NM,Ir2I2-FeSe-NM
Pt2F2-FeSe-FM,Pt2F2-FeSe-FM
Pt2F2-FeSe-NM,Pt2F2-FeSe-NM
Pt2Cl2-FeSe-NM,Pt2Cl2-FeSe-NM
Pt2Br2-FeSe-NM,Pt2Br2-FeSe-NM
Pt2I2-FeSe-NM,Pt2I2-FeSe-NM
Au2Cl2-FeSe-NM,Au2Cl2-FeSe-NM
Au2Br2-FeSe-NM,Au2Br2-FeSe-NM
Au2I2-FeSe-NM,Au2I2-FeSe-NM
Hg2Cl2-FeSe-NM,Hg2Cl2-FeSe-NM
Hg2Br2-FeSe-NM,Hg2Br2-FeSe-NM
Hg2I2-FeSe-FM,Hg2I2-FeSe-FM
Hg2I2-FeSe-NM,Hg2I2-FeSe-NM
Tl2Cl2-FeSe-NM,Tl2Cl2-FeSe-NM
Tl2Br2-FeSe-NM,Tl2Br2-FeSe-NM
Tl2I2-FeSe-NM,Tl2I2-FeSe-NM
Pb2Cl2-FeSe-NM,Pb2Cl2-FeSe-NM
Pb2Br2-FeSe-NM,Pb2Br2-FeSe-NM
Pb2I2-FeSe-NM,Pb2I2-FeSe-NM
Bi2Cl2-FeSe-NM,Bi2Cl2-FeSe-NM
Bi2Br2-FeSe-NM,Bi2Br2-FeSe-NM
Bi2I2-FeSe-NM,Bi2I2-FeSe-NM
Ag2Te2-GaSe-NM,Ag2Te2-GaSe-NM
Al2S2-GaSe-NM,Al2S2-GaSe-NM
Al2Se2-GaSe-NM,Al2Se2-GaSe-NM
Al2Te2-GaSe-NM,Al2Te2-GaSe-NM
Au2S2-GaSe-NM,Au2S2-GaSe-NM
Au2Se2-GaSe-NM,Au2Se2-GaSe-NM
Au2Te2-GaSe-NM,Au2Te2-GaSe-NM
Bi2S2-GaSe-NM,Bi2S2-GaSe-NM
Bi2Se2-GaSe-NM,Bi2Se2-GaSe-NM
Bi2Te2-GaSe-NM,Bi2Te2-GaSe-NM
Co2S2-GaSe-NM,Co2S2-GaSe-NM
Co2Se2-GaSe-FM,Co2Se2-GaSe-FM
Co2Se2-GaSe-NM,Co2Se2-GaSe-NM
Co2Te2-GaSe-FM,Co2Te2-GaSe-FM
Co2Te2-GaSe-NM,Co2Te2-GaSe-NM
Cu2Se2-GaSe-NM,Cu2Se2-GaSe-NM
Cu2Te2-GaSe-FM,Cu2Te2-GaSe-FM
Cu2Te2-GaSe-NM,Cu2Te2-GaSe-NM
Fe2S2-GaSe-NM,Fe2S2-GaSe-NM
Fe2Se2-GaSe-FM,Fe2Se2-GaSe-FM
Fe2Se2-GaSe-NM,Fe2Se2-GaSe-NM
Fe2Te2-GaSe-FM,Fe2Te2-GaSe-FM
Fe2Te2-GaSe-NM,Fe2Te2-GaSe-NM
Ga2S2-GaSe-NM,Ga2S2-GaSe-NM
Ga2Se2-GaSe-NM,Ga2Se2-GaSe-NM
Ga2Te2-GaSe-NM,Ga2Te2-GaSe-NM
Hf2S2-GaSe-FM,Hf2S2-GaSe-FM
Hf2S2-GaSe-NM,Hf2S2-GaSe-NM
Hf2Se2-GaSe-FM,Hf2Se2-GaSe-FM
Hf2Te2-GaSe-NM,Hf2Te2-GaSe-NM
In2S2-GaSe-NM,In2S2-GaSe-NM
In2Se2-GaSe-NM,In2Se2-GaSe-NM
In2Te2-GaSe-NM,In2Te2-GaSe-NM
Ir2S2-GaSe-NM,Ir2S2-GaSe-NM
Ir2Se2-GaSe-NM,Ir2Se2-GaSe-NM
Ir2Te2-GaSe-NM,Ir2Te2-GaSe-NM
Mn2S2-GaSe-FM,Mn2S2-GaSe-FM
Mn2S2-GaSe-NM,Mn2S2-GaSe-NM
Mn2Se2-GaSe-AFM,Mn2Se2-GaSe-AFM
Mn2Se2-GaSe-FM,Mn2Se2-GaSe-FM
Mn2Te2-GaSe-AFM,Mn2Te2-GaSe-AFM
Mn2Te2-GaSe-FM,Mn2Te2-GaSe-FM
Mo2Se2-CH-NM-2,Mo2Se2-CH-NM-2
Nb2S2-GaSe-FM,Nb2S2-GaSe-FM
Nb2S2-GaSe-NM,Nb2S2-GaSe-NM
Nb2Se2-GaSe-FM,Nb2Se2-GaSe-FM
Nb2Se2-GaSe-NM,Nb2Se2-GaSe-NM
Nb2Te2-GaSe-NM,Nb2Te2-GaSe-NM
Ni2S2-GaSe-FM,Ni2S2-GaSe-FM
Ni2S2-GaSe-NM,Ni2S2-GaSe-NM
Ni2Se2-GaSe-NM,Ni2Se2-GaSe-NM
Ni2Te2-GaSe-NM,Ni2Te2-GaSe-NM
Os2S2-GaSe-NM,Os2S2-GaSe-NM
Os2Se2-GaSe-NM,Os2Se2-GaSe-NM
Os2Te2-GaSe-NM,Os2Te2-GaSe-NM
Pd2S2-GaSe-NM,Pd2S2-GaSe-NM
Pd2Se2-GaSe-NM,Pd2Se2-GaSe-NM
Pd2Te2-GaSe-NM,Pd2Te2-GaSe-NM
Pt2S2-GaSe-NM,Pt2S2-GaSe-NM
Pt2Se2-GaSe-NM,Pt2Se2-GaSe-NM
Pt2Te2-GaSe-NM,Pt2Te2-GaSe-NM
Rh2S2-GaSe-NM,Rh2S2-GaSe-NM
Rh2Se2-GaSe-NM,Rh2Se2-GaSe-NM
Rh2Te2-GaSe-NM,Rh2Te2-GaSe-NM
Ru2S2-GaSe-NM,Ru2S2-GaSe-NM
Ru2Se2-GaSe-NM,Ru2Se2-GaSe-NM
Ru2Te2-GaSe-NM,Ru2Te2-GaSe-NM
S2Sb2-GaSe-NM,S2Sb2-GaSe-NM
Sb2Se2-GaSe-NM,Sb2Se2-GaSe-NM
Sc2S2-GaSe-NM,Sc2S2-GaSe-NM
Sc2Se2-GaSe-NM,Sc2Se2-GaSe-NM
Sc2Te2-GaSe-NM,Sc2Te2-GaSe-NM
Ta2S2-GaSe-FM,Ta2S2-GaSe-FM
Ta2S2-GaSe-NM,Ta2S2-GaSe-NM
Ta2Se2-GaSe-NM,Ta2Se2-GaSe-NM
Ti2S2-GaSe-FM,Ti2S2-GaSe-FM
Ti2S2-GaSe-NM,Ti2S2-GaSe-NM
Ti2Se2-GaSe-FM,Ti2Se2-GaSe-FM
Ti2Te2-GaSe-NM,Ti2Te2-GaSe-NM
Tl2S2-GaSe-NM,Tl2S2-GaSe-NM
Tl2Se2-GaSe-NM,Tl2Se2-GaSe-NM
Tl2Te2-GaSe-NM,Tl2Te2-GaSe-NM
V2S2-GaSe-AFM,V2S2-GaSe-AFM
V2S2-GaSe-NM,V2S2-GaSe-NM
V2Se2-GaSe-NM,V2Se2-GaSe-NM
V2Te2-GaSe-NM,V2Te2-GaSe-NM
W2S2-GaSe-NM,W2S2-GaSe-NM
W2Se2-CH-NM-2,W2Se2-CH-NM-2
W2Te2-GaSe-NM,W2Te2-GaSe-NM
Zr2S2-GaSe-NM,Zr2S2-GaSe-NM
Zr2Se2-GaSe-NM,Zr2Se2-GaSe-NM
Zr2Te2-GaSe-NM,Zr2Te2-GaSe-NM
VI2-GeS2-FM,VI2-GeS2-FM
CrS2-GeS2-FM,CrS2-GeS2-FM
CrSe2-GeS2-FM,CrSe2-GeS2-FM
CrF2-GeS2-FM,CrF2-GeS2-FM
CrCl2-GeS2-FM,CrCl2-GeS2-FM
CrI2-GeS2-FM,CrI2-GeS2-FM
MnO2-GeS2-FM,MnO2-GeS2-FM
MnSe2-GeS2-FM,MnSe2-GeS2-FM
MnTe2-GeS2-FM,MnTe2-GeS2-FM
MnCl2-GeS2-FM,MnCl2-GeS2-FM
MnBr2-GeS2-FM,MnBr2-GeS2-FM
FeO2-GeS2-NM,FeO2-GeS2-NM
FeS2-GeS2-NM,FeS2-GeS2-NM
FeTe2-GeS2-FM,FeTe2-GeS2-FM
FeF2-GeS2-NM,FeF2-GeS2-NM
FeBr2-GeS2-FM,FeBr2-GeS2-FM
FeI2-GeS2-FM,FeI2-GeS2-FM
CoS2-GeS2-NM,CoS2-GeS2-NM
CoSe2-GeS2-NM,CoSe2-GeS2-NM
CoF2-GeS2-FM,CoF2-GeS2-FM
CoCl2-GeS2-FM,CoCl2-GeS2-FM
CoI2-GeS2-FM,CoI2-GeS2-FM
NiO2-GeS2-FM,NiO2-GeS2-FM
NiSe2-GeS2-FM,NiSe2-GeS2-FM
NiSe2-GeS2-NM,NiSe2-GeS2-NM
NiTe2-GeS2-FM,NiTe2-GeS2-FM
NiTe2-GeS2-NM,NiTe2-GeS2-NM
NiCl2-GeS2-NM,NiCl2-GeS2-NM
NiBr2-GeS2-FM,NiBr2-GeS2-FM
CuO2-GeS2-FM,CuO2-GeS2-FM
CuS2-GeS2-NM,CuS2-GeS2-NM
CuTe2-GeS2-NM,CuTe2-GeS2-NM
CuF2-GeS2-NM,CuF2-GeS2-NM
CuBr2-GeS2-NM,CuBr2-GeS2-NM
CuI2-GeS2-NM,CuI2-GeS2-NM
ZnS2-GeS2-NM,ZnS2-GeS2-NM
ZnSe2-GeS2-NM,ZnSe2-GeS2-NM
ZnF2-GeS2-NM,ZnF2-GeS2-NM
ZnCl2-GeS2-NM,ZnCl2-GeS2-NM
ZnI2-GeS2-NM,ZnI2-GeS2-NM
GaO2-GeS2-FM,GaO2-GeS2-FM
GaSe2-GeS2-NM,GaSe2-GeS2-NM
GaF2-GeS2-NM,GaF2-GeS2-NM
GaBr2-GeS2-NM,GaBr2-GeS2-NM
GeS2-GeS2-NM,GeS2-GeS2-NM
GeSe2-GeS2-NM,GeSe2-GeS2-NM
